Date,Campaign_Name,Product_Category,Ad_Spend
2025-02-25,Home_Kitchen_20250225,Home & Kitchen,167.92
2025-02-25,Sports_20250225,Sports,66.61
2025-02-25,Toys_20250225,Toys,25.92
2025-02-26,Beauty_20250226,Beauty,0.0
2025-02-26,Books_20250226,Books,40.65
2025-02-26,Electronics_20250226,Electronics,0.0
2025-02-26,Fashion_20250226,Fashion,25.84
2025-02-26,Grocery_20250226,Grocery,9.93
2025-02-26,Home_Kitchen_20250226,Home & Kitchen,250.4
2025-02-26,Sports_20250226,Sports,124.87
2025-02-26,Toys_20250226,Toys,0.0
2025-02-27,Beauty_20250227,Beauty,0.0
2025-02-27,Books_20250227,Books,7.0
2025-02-27,Electronics_20250227,Electronics,45.97
2025-02-27,Fashion_20250227,Fashion,57.61
2025-02-27,Grocery_20250227,Grocery,37.1
2025-02-27,Home_Kitchen_20250227,Home & Kitchen,0.0
2025-02-27,Sports_20250227,Sports,192.27
2025-02-27,Toys_20250227,Toys,46.18
2025-02-28,Beauty_20250228,Beauty,0.0
2025-02-28,Books_20250228,Books,11.23
2025-02-28,Electronics_20250228,Electronics,17.11
2025-02-28,Fashion_20250228,Fashion,50.57
2025-02-28,Grocery_20250228,Grocery,18.92
2025-02-28,Home_Kitchen_20250228,Home & Kitchen,56.26
2025-02-28,Sports_20250228,Sports,0.0
2025-02-28,Toys_20250228,Toys,24.22
2025-03-01,Beauty_20250301,Beauty,112.77
2025-03-01,Books_20250301,Books,0.0
2025-03-01,Electronics_20250301,Electronics,177.37
2025-03-01,Fashion_20250301,Fashion,36.77
2025-03-01,Grocery_20250301,Grocery,36.64
2025-03-01,Home_Kitchen_20250301,Home & Kitchen,28.16
2025-03-01,Sports_20250301,Sports,287.62
2025-03-01,Toys_20250301,Toys,107.01
2025-03-02,Beauty_20250302,Beauty,0.0
2025-03-02,Books_20250302,Books,22.39
2025-03-02,Electronics_20250302,Electronics,0.0
2025-03-02,Fashion_20250302,Fashion,31.43
2025-03-02,Grocery_20250302,Grocery,7.17
2025-03-02,Home_Kitchen_20250302,Home & Kitchen,11.2
2025-03-02,Sports_20250302,Sports,29.06
2025-03-02,Toys_20250302,Toys,0.0
2025-03-03,Beauty_20250303,Beauty,54.55
2025-03-03,Books_20250303,Books,12.52
2025-03-03,Electronics_20250303,Electronics,96.88
2025-03-03,Fashion_20250303,Fashion,102.54
2025-03-03,Grocery_20250303,Grocery,89.83
2025-03-03,Home_Kitchen_20250303,Home & Kitchen,0.0
2025-03-03,Sports_20250303,Sports,134.78
2025-03-03,Toys_20250303,Toys,47.29
2025-03-04,Beauty_20250304,Beauty,7.38
2025-03-04,Books_20250304,Books,89.21
2025-03-04,Electronics_20250304,Electronics,0.0
2025-03-04,Fashion_20250304,Fashion,25.39
2025-03-04,Grocery_20250304,Grocery,42.36
2025-03-04,Home_Kitchen_20250304,Home & Kitchen,68.05
2025-03-04,Sports_20250304,Sports,142.22
2025-03-04,Toys_20250304,Toys,0.0
2025-03-05,Beauty_20250305,Beauty,0.0
2025-03-05,Books_20250305,Books,0.0
2025-03-05,Electronics_20250305,Electronics,0.0
2025-03-05,Fashion_20250305,Fashion,238.66
2025-03-05,Grocery_20250305,Grocery,9.0
2025-03-05,Home_Kitchen_20250305,Home & Kitchen,276.7
2025-03-05,Sports_20250305,Sports,185.82
2025-03-05,Toys_20250305,Toys,120.04
2025-03-06,Beauty_20250306,Beauty,27.12
2025-03-06,Books_20250306,Books,7.59
2025-03-06,Electronics_20250306,Electronics,0.0
2025-03-06,Fashion_20250306,Fashion,33.81
2025-03-06,Grocery_20250306,Grocery,32.51
2025-03-06,Home_Kitchen_20250306,Home & Kitchen,53.4
2025-03-06,Sports_20250306,Sports,165.45
2025-03-06,Toys_20250306,Toys,0.0
2025-03-07,Beauty_20250307,Beauty,0.0
2025-03-07,Books_20250307,Books,86.05
2025-03-07,Electronics_20250307,Electronics,57.05
2025-03-07,Fashion_20250307,Fashion,0.0
2025-03-07,Grocery_20250307,Grocery,0.0
2025-03-07,Home_Kitchen_20250307,Home & Kitchen,0.0
2025-03-07,Sports_20250307,Sports,144.49
2025-03-07,Toys_20250307,Toys,0.0
2025-03-08,Beauty_20250308,Beauty,27.32
2025-03-08,Books_20250308,Books,61.04
2025-03-08,Electronics_20250308,Electronics,239.37
2025-03-08,Fashion_20250308,Fashion,0.0
2025-03-08,Grocery_20250308,Grocery,9.58
2025-03-08,Home_Kitchen_20250308,Home & Kitchen,120.18
2025-03-08,Sports_20250308,Sports,120.45
2025-03-08,Toys_20250308,Toys,58.76
2025-03-09,Beauty_20250309,Beauty,25.66
2025-03-09,Books_20250309,Books,7.55
2025-03-09,Electronics_20250309,Electronics,119.91
2025-03-09,Fashion_20250309,Fashion,80.48
2025-03-09,Grocery_20250309,Grocery,20.59
2025-03-09,Home_Kitchen_20250309,Home & Kitchen,11.95
2025-03-09,Sports_20250309,Sports,75.32
2025-03-09,Toys_20250309,Toys,24.66
2025-03-10,Beauty_20250310,Beauty,98.79
2025-03-10,Books_20250310,Books,0.0
2025-03-10,Electronics_20250310,Electronics,10.31
2025-03-10,Fashion_20250310,Fashion,0.0
2025-03-10,Grocery_20250310,Grocery,19.31
2025-03-10,Home_Kitchen_20250310,Home & Kitchen,156.4
2025-03-10,Sports_20250310,Sports,43.41
2025-03-10,Toys_20250310,Toys,23.32
2025-03-11,Beauty_20250311,Beauty,0.0
2025-03-11,Books_20250311,Books,0.0
2025-03-11,Electronics_20250311,Electronics,9.01
2025-03-11,Fashion_20250311,Fashion,59.06
2025-03-11,Grocery_20250311,Grocery,28.65
2025-03-11,Home_Kitchen_20250311,Home & Kitchen,207.66
2025-03-11,Sports_20250311,Sports,67.35
2025-03-11,Toys_20250311,Toys,0.0
2025-03-12,Beauty_20250312,Beauty,0.0
2025-03-12,Books_20250312,Books,0.0
2025-03-12,Electronics_20250312,Electronics,46.27
2025-03-12,Fashion_20250312,Fashion,20.22
2025-03-12,Grocery_20250312,Grocery,16.28
2025-03-12,Home_Kitchen_20250312,Home & Kitchen,0.0
2025-03-12,Sports_20250312,Sports,0.0
2025-03-12,Toys_20250312,Toys,12.51
2025-03-13,Beauty_20250313,Beauty,0.0
2025-03-13,Books_20250313,Books,100.39
2025-03-13,Electronics_20250313,Electronics,106.17
2025-03-13,Fashion_20250313,Fashion,0.0
2025-03-13,Grocery_20250313,Grocery,8.59
2025-03-13,Home_Kitchen_20250313,Home & Kitchen,213.58
2025-03-13,Sports_20250313,Sports,19.05
2025-03-13,Toys_20250313,Toys,47.44
2025-03-14,Beauty_20250314,Beauty,0.0
2025-03-14,Books_20250314,Books,8.57
2025-03-14,Electronics_20250314,Electronics,0.0
2025-03-14,Fashion_20250314,Fashion,41.69
2025-03-14,Grocery_20250314,Grocery,9.65
2025-03-14,Home_Kitchen_20250314,Home & Kitchen,209.59
2025-03-14,Sports_20250314,Sports,133.92
2025-03-14,Toys_20250314,Toys,0.0
2025-03-15,Beauty_20250315,Beauty,0.0
2025-03-15,Books_20250315,Books,18.53
2025-03-15,Electronics_20250315,Electronics,0.0
2025-03-15,Fashion_20250315,Fashion,40.91
2025-03-15,Grocery_20250315,Grocery,10.02
2025-03-15,Home_Kitchen_20250315,Home & Kitchen,194.79
2025-03-15,Sports_20250315,Sports,25.07
2025-03-15,Toys_20250315,Toys,34.31
2025-03-16,Beauty_20250316,Beauty,10.42
2025-03-16,Books_20250316,Books,49.56
2025-03-16,Electronics_20250316,Electronics,13.58
2025-03-16,Fashion_20250316,Fashion,65.21
2025-03-16,Grocery_20250316,Grocery,33.82
2025-03-16,Home_Kitchen_20250316,Home & Kitchen,164.76
2025-03-16,Sports_20250316,Sports,108.18
2025-03-16,Toys_20250316,Toys,23.84
2025-03-17,Beauty_20250317,Beauty,52.46
2025-03-17,Books_20250317,Books,19.3
2025-03-17,Electronics_20250317,Electronics,46.9
2025-03-17,Fashion_20250317,Fashion,236.02
2025-03-17,Grocery_20250317,Grocery,6.17
2025-03-17,Home_Kitchen_20250317,Home & Kitchen,0.0
2025-03-17,Sports_20250317,Sports,28.05
2025-03-17,Toys_20250317,Toys,0.0
2025-03-18,Beauty_20250318,Beauty,7.38
2025-03-18,Books_20250318,Books,32.51
2025-03-18,Electronics_20250318,Electronics,101.59
2025-03-18,Fashion_20250318,Fashion,0.0
2025-03-18,Grocery_20250318,Grocery,8.75
2025-03-18,Home_Kitchen_20250318,Home & Kitchen,0.0
2025-03-18,Sports_20250318,Sports,281.22
2025-03-18,Toys_20250318,Toys,126.48
2025-03-19,Beauty_20250319,Beauty,11.14
2025-03-19,Books_20250319,Books,0.0
2025-03-19,Electronics_20250319,Electronics,15.42
2025-03-19,Fashion_20250319,Fashion,52.8
2025-03-19,Grocery_20250319,Grocery,22.21
2025-03-19,Home_Kitchen_20250319,Home & Kitchen,0.0
2025-03-19,Sports_20250319,Sports,244.9
2025-03-19,Toys_20250319,Toys,50.73
2025-03-20,Beauty_20250320,Beauty,0.0
2025-03-20,Books_20250320,Books,0.0
2025-03-20,Electronics_20250320,Electronics,0.0
2025-03-20,Fashion_20250320,Fashion,146.24
2025-03-20,Grocery_20250320,Grocery,41.62
2025-03-20,Home_Kitchen_20250320,Home & Kitchen,77.29
2025-03-20,Sports_20250320,Sports,0.0
2025-03-20,Toys_20250320,Toys,39.47
2025-03-21,Beauty_20250321,Beauty,0.0
2025-03-21,Books_20250321,Books,0.0
2025-03-21,Electronics_20250321,Electronics,48.11
2025-03-21,Fashion_20250321,Fashion,145.44
2025-03-21,Grocery_20250321,Grocery,0.0
2025-03-21,Home_Kitchen_20250321,Home & Kitchen,0.0
2025-03-21,Sports_20250321,Sports,41.89
2025-03-21,Toys_20250321,Toys,0.0
2025-03-22,Beauty_20250322,Beauty,49.35
2025-03-22,Books_20250322,Books,0.0
2025-03-22,Electronics_20250322,Electronics,190.8
2025-03-22,Fashion_20250322,Fashion,0.0
2025-03-22,Grocery_20250322,Grocery,0.0
2025-03-22,Home_Kitchen_20250322,Home & Kitchen,109.83
2025-03-22,Sports_20250322,Sports,22.19
2025-03-22,Toys_20250322,Toys,57.96
2025-03-23,Beauty_20250323,Beauty,24.42
2025-03-23,Books_20250323,Books,0.0
2025-03-23,Electronics_20250323,Electronics,31.08
2025-03-23,Fashion_20250323,Fashion,179.62
2025-03-23,Grocery_20250323,Grocery,0.0
2025-03-23,Home_Kitchen_20250323,Home & Kitchen,0.0
2025-03-23,Sports_20250323,Sports,163.9
2025-03-23,Toys_20250323,Toys,43.48
2025-03-24,Beauty_20250324,Beauty,22.16
2025-03-24,Books_20250324,Books,0.0
2025-03-24,Electronics_20250324,Electronics,0.0
2025-03-24,Fashion_20250324,Fashion,263.63
2025-03-24,Grocery_20250324,Grocery,0.0
2025-03-24,Home_Kitchen_20250324,Home & Kitchen,0.0
2025-03-24,Sports_20250324,Sports,0.0
2025-03-24,Toys_20250324,Toys,15.97
2025-03-25,Beauty_20250325,Beauty,0.0
2025-03-25,Books_20250325,Books,18.53
2025-03-25,Electronics_20250325,Electronics,147.71
2025-03-25,Fashion_20250325,Fashion,6.88
2025-03-25,Grocery_20250325,Grocery,15.6
2025-03-25,Home_Kitchen_20250325,Home & Kitchen,5.29
2025-03-25,Sports_20250325,Sports,139.98
2025-03-25,Toys_20250325,Toys,60.22
2025-03-26,Beauty_20250326,Beauty,51.3
2025-03-26,Books_20250326,Books,15.79
2025-03-26,Electronics_20250326,Electronics,84.4
2025-03-26,Fashion_20250326,Fashion,11.54
2025-03-26,Grocery_20250326,Grocery,0.0
2025-03-26,Home_Kitchen_20250326,Home & Kitchen,93.05
2025-03-26,Sports_20250326,Sports,107.9
2025-03-26,Toys_20250326,Toys,5.18
2025-03-27,Beauty_20250327,Beauty,0.0
2025-03-27,Books_20250327,Books,23.83
2025-03-27,Electronics_20250327,Electronics,179.44
2025-03-27,Fashion_20250327,Fashion,87.63
2025-03-27,Grocery_20250327,Grocery,0.0
2025-03-27,Home_Kitchen_20250327,Home & Kitchen,38.48
2025-03-27,Sports_20250327,Sports,14.08
2025-03-27,Toys_20250327,Toys,0.0
2025-03-28,Beauty_20250328,Beauty,20.44
2025-03-28,Books_20250328,Books,25.92
2025-03-28,Electronics_20250328,Electronics,425.46
2025-03-28,Fashion_20250328,Fashion,0.0
2025-03-28,Grocery_20250328,Grocery,18.67
2025-03-28,Home_Kitchen_20250328,Home & Kitchen,0.0
2025-03-28,Sports_20250328,Sports,25.78
2025-03-28,Toys_20250328,Toys,0.0
2025-03-29,Beauty_20250329,Beauty,6.03
2025-03-29,Books_20250329,Books,11.51
2025-03-29,Electronics_20250329,Electronics,335.57
2025-03-29,Fashion_20250329,Fashion,186.71
2025-03-29,Grocery_20250329,Grocery,13.06
2025-03-29,Home_Kitchen_20250329,Home & Kitchen,30.76
2025-03-29,Sports_20250329,Sports,77.75
2025-03-29,Toys_20250329,Toys,0.0
2025-03-30,Beauty_20250330,Beauty,72.28
2025-03-30,Books_20250330,Books,34.04
2025-03-30,Electronics_20250330,Electronics,60.13
2025-03-30,Fashion_20250330,Fashion,68.41
2025-03-30,Grocery_20250330,Grocery,7.37
2025-03-30,Home_Kitchen_20250330,Home & Kitchen,26.29
2025-03-30,Sports_20250330,Sports,0.0
2025-03-30,Toys_20250330,Toys,34.91
2025-03-31,Beauty_20250331,Beauty,0.0
2025-03-31,Books_20250331,Books,21.75
2025-03-31,Electronics_20250331,Electronics,30.48
2025-03-31,Fashion_20250331,Fashion,0.0
2025-03-31,Grocery_20250331,Grocery,0.0
2025-03-31,Home_Kitchen_20250331,Home & Kitchen,59.04
2025-03-31,Sports_20250331,Sports,39.81
2025-03-31,Toys_20250331,Toys,44.78
2025-04-01,Beauty_20250401,Beauty,5.96
2025-04-01,Books_20250401,Books,15.78
2025-04-01,Electronics_20250401,Electronics,175.44
2025-04-01,Fashion_20250401,Fashion,34.81
2025-04-01,Grocery_20250401,Grocery,0.0
2025-04-01,Home_Kitchen_20250401,Home & Kitchen,93.01
2025-04-01,Sports_20250401,Sports,52.27
2025-04-01,Toys_20250401,Toys,59.07
2025-04-02,Beauty_20250402,Beauty,15.34
2025-04-02,Books_20250402,Books,72.61
2025-04-02,Electronics_20250402,Electronics,71.77
2025-04-02,Fashion_20250402,Fashion,161.73
2025-04-02,Grocery_20250402,Grocery,0.0
2025-04-02,Home_Kitchen_20250402,Home & Kitchen,87.84
2025-04-02,Sports_20250402,Sports,73.29
2025-04-02,Toys_20250402,Toys,31.37
2025-04-03,Beauty_20250403,Beauty,9.59
2025-04-03,Books_20250403,Books,47.2
2025-04-03,Electronics_20250403,Electronics,16.51
2025-04-03,Fashion_20250403,Fashion,62.01
2025-04-03,Grocery_20250403,Grocery,18.05
2025-04-03,Home_Kitchen_20250403,Home & Kitchen,0.0
2025-04-03,Sports_20250403,Sports,57.47
2025-04-03,Toys_20250403,Toys,142.17
2025-04-04,Beauty_20250404,Beauty,17.38
2025-04-04,Books_20250404,Books,23.61
2025-04-04,Electronics_20250404,Electronics,125.92
2025-04-04,Fashion_20250404,Fashion,9.37
2025-04-04,Grocery_20250404,Grocery,17.83
2025-04-04,Home_Kitchen_20250404,Home & Kitchen,0.0
2025-04-04,Sports_20250404,Sports,106.12
2025-04-04,Toys_20250404,Toys,174.05
2025-04-05,Beauty_20250405,Beauty,0.0
2025-04-05,Books_20250405,Books,13.23
2025-04-05,Electronics_20250405,Electronics,25.58
2025-04-05,Fashion_20250405,Fashion,0.0
2025-04-05,Grocery_20250405,Grocery,4.52
2025-04-05,Home_Kitchen_20250405,Home & Kitchen,130.25
2025-04-05,Sports_20250405,Sports,0.0
2025-04-05,Toys_20250405,Toys,0.0
2025-04-06,Beauty_20250406,Beauty,28.75
2025-04-06,Books_20250406,Books,33.45
2025-04-06,Electronics_20250406,Electronics,54.89
2025-04-06,Fashion_20250406,Fashion,113.56
2025-04-06,Grocery_20250406,Grocery,21.81
2025-04-06,Home_Kitchen_20250406,Home & Kitchen,0.0
2025-04-06,Sports_20250406,Sports,161.64
2025-04-06,Toys_20250406,Toys,0.0
2025-04-07,Beauty_20250407,Beauty,44.53
2025-04-07,Books_20250407,Books,30.57
2025-04-07,Electronics_20250407,Electronics,166.01
2025-04-07,Fashion_20250407,Fashion,37.79
2025-04-07,Grocery_20250407,Grocery,0.0
2025-04-07,Home_Kitchen_20250407,Home & Kitchen,45.26
2025-04-07,Sports_20250407,Sports,92.4
2025-04-07,Toys_20250407,Toys,143.22
2025-04-08,Beauty_20250408,Beauty,0.0
2025-04-08,Books_20250408,Books,0.0
2025-04-08,Electronics_20250408,Electronics,95.34
2025-04-08,Fashion_20250408,Fashion,13.76
2025-04-08,Grocery_20250408,Grocery,0.0
2025-04-08,Home_Kitchen_20250408,Home & Kitchen,108.87
2025-04-08,Sports_20250408,Sports,0.0
2025-04-08,Toys_20250408,Toys,21.21
2025-04-09,Beauty_20250409,Beauty,9.03
2025-04-09,Books_20250409,Books,27.35
2025-04-09,Electronics_20250409,Electronics,0.0
2025-04-09,Fashion_20250409,Fashion,176.51
2025-04-09,Grocery_20250409,Grocery,76.52
2025-04-09,Home_Kitchen_20250409,Home & Kitchen,162.88
2025-04-09,Sports_20250409,Sports,127.82
2025-04-09,Toys_20250409,Toys,85.16
2025-04-10,Beauty_20250410,Beauty,36.06
2025-04-10,Books_20250410,Books,41.36
2025-04-10,Electronics_20250410,Electronics,151.51
2025-04-10,Fashion_20250410,Fashion,0.0
2025-04-10,Grocery_20250410,Grocery,8.52
2025-04-10,Home_Kitchen_20250410,Home & Kitchen,29.15
2025-04-10,Sports_20250410,Sports,0.0
2025-04-10,Toys_20250410,Toys,79.39
2025-04-11,Beauty_20250411,Beauty,0.0
2025-04-11,Books_20250411,Books,4.64
2025-04-11,Electronics_20250411,Electronics,0.0
2025-04-11,Fashion_20250411,Fashion,114.62
2025-04-11,Grocery_20250411,Grocery,6.72
2025-04-11,Home_Kitchen_20250411,Home & Kitchen,122.3
2025-04-11,Sports_20250411,Sports,57.86
2025-04-11,Toys_20250411,Toys,186.98
2025-04-12,Beauty_20250412,Beauty,0.0
2025-04-12,Books_20250412,Books,12.01
2025-04-12,Electronics_20250412,Electronics,317.1
2025-04-12,Fashion_20250412,Fashion,31.59
2025-04-12,Grocery_20250412,Grocery,5.23
2025-04-12,Home_Kitchen_20250412,Home & Kitchen,25.37
2025-04-12,Sports_20250412,Sports,0.0
2025-04-12,Toys_20250412,Toys,57.21
2025-04-13,Beauty_20250413,Beauty,74.06
2025-04-13,Books_20250413,Books,51.83
2025-04-13,Electronics_20250413,Electronics,124.66
2025-04-13,Fashion_20250413,Fashion,42.68
2025-04-13,Grocery_20250413,Grocery,0.0
2025-04-13,Home_Kitchen_20250413,Home & Kitchen,0.0
2025-04-13,Sports_20250413,Sports,22.54
2025-04-13,Toys_20250413,Toys,149.78
2025-04-14,Beauty_20250414,Beauty,44.02
2025-04-14,Books_20250414,Books,32.86
2025-04-14,Electronics_20250414,Electronics,0.0
2025-04-14,Fashion_20250414,Fashion,156.79
2025-04-14,Grocery_20250414,Grocery,0.0
2025-04-14,Home_Kitchen_20250414,Home & Kitchen,122.88
2025-04-14,Sports_20250414,Sports,0.0
2025-04-14,Toys_20250414,Toys,0.0
2025-04-15,Beauty_20250415,Beauty,5.97
2025-04-15,Books_20250415,Books,12.4
2025-04-15,Electronics_20250415,Electronics,206.53
2025-04-15,Fashion_20250415,Fashion,81.13
2025-04-15,Grocery_20250415,Grocery,48.81
2025-04-15,Home_Kitchen_20250415,Home & Kitchen,84.85
2025-04-15,Sports_20250415,Sports,0.0
2025-04-15,Toys_20250415,Toys,0.0
2025-04-16,Beauty_20250416,Beauty,8.86
2025-04-16,Books_20250416,Books,0.0
2025-04-16,Electronics_20250416,Electronics,221.27
2025-04-16,Fashion_20250416,Fashion,8.49
2025-04-16,Grocery_20250416,Grocery,0.0
2025-04-16,Home_Kitchen_20250416,Home & Kitchen,37.18
2025-04-16,Sports_20250416,Sports,34.25
2025-04-16,Toys_20250416,Toys,7.99
2025-04-17,Beauty_20250417,Beauty,32.41
2025-04-17,Books_20250417,Books,0.0
2025-04-17,Electronics_20250417,Electronics,71.21
2025-04-17,Fashion_20250417,Fashion,69.65
2025-04-17,Grocery_20250417,Grocery,3.69
2025-04-17,Home_Kitchen_20250417,Home & Kitchen,24.41
2025-04-17,Sports_20250417,Sports,0.0
2025-04-17,Toys_20250417,Toys,11.24
2025-04-18,Beauty_20250418,Beauty,0.0
2025-04-18,Books_20250418,Books,17.92
2025-04-18,Electronics_20250418,Electronics,167.44
2025-04-18,Fashion_20250418,Fashion,17.81
2025-04-18,Grocery_20250418,Grocery,18.03
2025-04-18,Home_Kitchen_20250418,Home & Kitchen,49.6
2025-04-18,Sports_20250418,Sports,72.02
2025-04-18,Toys_20250418,Toys,26.99
2025-04-19,Beauty_20250419,Beauty,0.0
2025-04-19,Books_20250419,Books,0.0
2025-04-19,Electronics_20250419,Electronics,233.56
2025-04-19,Fashion_20250419,Fashion,0.0
2025-04-19,Grocery_20250419,Grocery,8.03
2025-04-19,Home_Kitchen_20250419,Home & Kitchen,176.83
2025-04-19,Sports_20250419,Sports,430.02
2025-04-19,Toys_20250419,Toys,24.56
2025-04-20,Beauty_20250420,Beauty,19.64
2025-04-20,Books_20250420,Books,20.45
2025-04-20,Electronics_20250420,Electronics,100.33
2025-04-20,Fashion_20250420,Fashion,11.3
2025-04-20,Grocery_20250420,Grocery,0.0
2025-04-20,Home_Kitchen_20250420,Home & Kitchen,134.92
2025-04-20,Sports_20250420,Sports,13.66
2025-04-20,Toys_20250420,Toys,37.27
2025-04-21,Beauty_20250421,Beauty,0.0
2025-04-21,Books_20250421,Books,0.0
2025-04-21,Electronics_20250421,Electronics,197.72
2025-04-21,Fashion_20250421,Fashion,203.31
2025-04-21,Grocery_20250421,Grocery,4.28
2025-04-21,Home_Kitchen_20250421,Home & Kitchen,0.0
2025-04-21,Sports_20250421,Sports,125.92
2025-04-21,Toys_20250421,Toys,57.84
2025-04-22,Beauty_20250422,Beauty,0.0
2025-04-22,Books_20250422,Books,13.15
2025-04-22,Electronics_20250422,Electronics,0.0
2025-04-22,Fashion_20250422,Fashion,25.79
2025-04-22,Grocery_20250422,Grocery,22.03
2025-04-22,Home_Kitchen_20250422,Home & Kitchen,7.92
2025-04-22,Sports_20250422,Sports,138.78
2025-04-22,Toys_20250422,Toys,36.64
2025-04-23,Beauty_20250423,Beauty,0.0
2025-04-23,Books_20250423,Books,51.05
2025-04-23,Electronics_20250423,Electronics,130.98
2025-04-23,Fashion_20250423,Fashion,0.0
2025-04-23,Grocery_20250423,Grocery,17.21
2025-04-23,Home_Kitchen_20250423,Home & Kitchen,13.75
2025-04-23,Sports_20250423,Sports,104.22
2025-04-23,Toys_20250423,Toys,159.04
2025-04-24,Beauty_20250424,Beauty,0.0
2025-04-24,Books_20250424,Books,5.04
2025-04-24,Electronics_20250424,Electronics,63.6
2025-04-24,Fashion_20250424,Fashion,0.0
2025-04-24,Grocery_20250424,Grocery,4.17
2025-04-24,Home_Kitchen_20250424,Home & Kitchen,99.86
2025-04-24,Sports_20250424,Sports,0.0
2025-04-24,Toys_20250424,Toys,130.48
2025-04-25,Beauty_20250425,Beauty,0.0
2025-04-25,Books_20250425,Books,22.31
2025-04-25,Electronics_20250425,Electronics,0.0
2025-04-25,Fashion_20250425,Fashion,0.0
2025-04-25,Grocery_20250425,Grocery,11.2
2025-04-25,Home_Kitchen_20250425,Home & Kitchen,103.52
2025-04-25,Sports_20250425,Sports,39.67
2025-04-25,Toys_20250425,Toys,132.98
2025-04-26,Beauty_20250426,Beauty,5.79
2025-04-26,Books_20250426,Books,0.0
2025-04-26,Electronics_20250426,Electronics,0.0
2025-04-26,Fashion_20250426,Fashion,4.15
2025-04-26,Grocery_20250426,Grocery,0.0
2025-04-26,Home_Kitchen_20250426,Home & Kitchen,0.0
2025-04-26,Sports_20250426,Sports,101.26
2025-04-26,Toys_20250426,Toys,182.61
2025-04-27,Beauty_20250427,Beauty,5.42
2025-04-27,Books_20250427,Books,30.06
2025-04-27,Electronics_20250427,Electronics,57.33
2025-04-27,Fashion_20250427,Fashion,146.49
2025-04-27,Grocery_20250427,Grocery,10.57
2025-04-27,Home_Kitchen_20250427,Home & Kitchen,0.0
2025-04-27,Sports_20250427,Sports,0.0
2025-04-27,Toys_20250427,Toys,25.73
2025-04-28,Beauty_20250428,Beauty,17.78
2025-04-28,Books_20250428,Books,18.54
2025-04-28,Electronics_20250428,Electronics,24.38
2025-04-28,Fashion_20250428,Fashion,0.0
2025-04-28,Grocery_20250428,Grocery,3.42
2025-04-28,Home_Kitchen_20250428,Home & Kitchen,0.0
2025-04-28,Sports_20250428,Sports,0.0
2025-04-28,Toys_20250428,Toys,114.23
2025-04-29,Beauty_20250429,Beauty,27.11
2025-04-29,Books_20250429,Books,59.41
2025-04-29,Electronics_20250429,Electronics,104.94
2025-04-29,Fashion_20250429,Fashion,151.04
2025-04-29,Grocery_20250429,Grocery,26.77
2025-04-29,Home_Kitchen_20250429,Home & Kitchen,70.33
2025-04-29,Sports_20250429,Sports,29.21
2025-04-29,Toys_20250429,Toys,2.89
2025-04-30,Beauty_20250430,Beauty,79.38
2025-04-30,Books_20250430,Books,25.9
2025-04-30,Electronics_20250430,Electronics,0.0
2025-04-30,Fashion_20250430,Fashion,20.57
2025-04-30,Grocery_20250430,Grocery,0.0
2025-04-30,Home_Kitchen_20250430,Home & Kitchen,195.66
2025-04-30,Sports_20250430,Sports,35.52
2025-04-30,Toys_20250430,Toys,0.0
2025-05-01,Beauty_20250501,Beauty,36.51
2025-05-01,Books_20250501,Books,45.45
2025-05-01,Electronics_20250501,Electronics,0.0
2025-05-01,Fashion_20250501,Fashion,58.55
2025-05-01,Grocery_20250501,Grocery,0.0
2025-05-01,Home_Kitchen_20250501,Home & Kitchen,78.01
2025-05-01,Sports_20250501,Sports,84.05
2025-05-01,Toys_20250501,Toys,110.9
2025-05-02,Beauty_20250502,Beauty,0.0
2025-05-02,Books_20250502,Books,77.57
2025-05-02,Electronics_20250502,Electronics,91.48
2025-05-02,Fashion_20250502,Fashion,81.52
2025-05-02,Grocery_20250502,Grocery,14.31
2025-05-02,Home_Kitchen_20250502,Home & Kitchen,87.49
2025-05-02,Sports_20250502,Sports,45.0
2025-05-02,Toys_20250502,Toys,87.25
2025-05-03,Beauty_20250503,Beauty,64.69
2025-05-03,Books_20250503,Books,23.87
2025-05-03,Electronics_20250503,Electronics,137.0
2025-05-03,Fashion_20250503,Fashion,23.43
2025-05-03,Grocery_20250503,Grocery,25.18
2025-05-03,Home_Kitchen_20250503,Home & Kitchen,0.0
2025-05-03,Sports_20250503,Sports,0.0
2025-05-03,Toys_20250503,Toys,36.36
2025-05-04,Beauty_20250504,Beauty,14.86
2025-05-04,Books_20250504,Books,36.22
2025-05-04,Electronics_20250504,Electronics,64.54
2025-05-04,Fashion_20250504,Fashion,0.0
2025-05-04,Grocery_20250504,Grocery,0.0
2025-05-04,Home_Kitchen_20250504,Home & Kitchen,23.79
2025-05-04,Sports_20250504,Sports,74.93
2025-05-04,Toys_20250504,Toys,46.42
2025-05-05,Beauty_20250505,Beauty,36.06
2025-05-05,Books_20250505,Books,7.66
2025-05-05,Electronics_20250505,Electronics,0.0
2025-05-05,Fashion_20250505,Fashion,49.89
2025-05-05,Grocery_20250505,Grocery,7.02
2025-05-05,Home_Kitchen_20250505,Home & Kitchen,32.12
2025-05-05,Sports_20250505,Sports,73.28
2025-05-05,Toys_20250505,Toys,46.79
2025-05-06,Beauty_20250506,Beauty,58.22
2025-05-06,Books_20250506,Books,8.9
2025-05-06,Electronics_20250506,Electronics,6.58
2025-05-06,Fashion_20250506,Fashion,54.43
